term,estimate,std_error,statistic,p_value,season,r_sq,individual_id,sex,n_total,ci_lb,ci_ub,evi_mean_mean,distance_to_water_km_mean,distance_to_settlement_km_mean,human_modification_mean,slope_mean,evi_mean_range,distance_to_water_km_range,distance_to_settlement_km_range,human_modification_range,slope_range
slope,0.221457366080065,0.0420959279702206,5.26077881539343,1.43446506790466e-07,dry_season,0.255078538247723,ele4,F,1454,0.138949347258432,0.303965384901697,3071.15255061469,5.21480643052347,6.37531629977987,0.106079757064991,0.629606271083204,1041.00952148437,12.1660875976085,19.5079287216068,0.476874019950629,3.11274994909763
evi_mean,0.164654545320222,0.0365259967128538,4.50787275196459,6.54808258142518e-06,wet_season,0.18758867703358,ele4,F,1454,0.0930635917630282,0.236245498877415,3071.15255061469,5.21480643052347,6.37531629977987,0.106079757064991,0.629606271083204,1041.00952148437,12.1660875976085,19.5079287216068,0.476874019950629,3.11274994909763
distance_to_water_km,-0.304778151217891,0.0346220679447889,-8.80300251573402,1.33203573459609e-18,wet_season,0.18758867703358,ele4,F,1454,-0.372637404389677,-0.236918898046105,3071.15255061469,5.21480643052347,6.37531629977987,0.106079757064991,0.629606271083204,1041.00952148437,12.1660875976085,19.5079287216068,0.476874019950629,3.11274994909763
distance_to_settlement_km,-0.478770762964676,0.0375564751377883,-12.7480217780861,3.19756592891302e-37,wet_season,0.18758867703358,ele4,F,1454,-0.552381454234741,-0.405160071694611,3071.15255061469,5.21480643052347,6.37531629977987,0.106079757064991,0.629606271083204,1041.00952148437,12.1660875976085,19.5079287216068,0.476874019950629,3.11274994909763
human_modification,0.0231705282823843,0.033142272919742,0.699123090878364,0.484475109134846,wet_season,0.18758867703358,ele4,F,1454,-0.04178832664031,0.0881293832050787,3071.15255061469,5.21480643052347,6.37531629977987,0.106079757064991,0.629606271083204,1041.00952148437,12.1660875976085,19.5079287216068,0.476874019950629,3.11274994909763
slope,-0.0532193046630953,0.0322294365808944,-1.65126388509825,0.0986847032618994,wet_season,0.18758867703358,ele4,F,1454,-0.116389000361648,0.0099503910354577,3071.15255061469,5.21480643052347,6.37531629977987,0.106079757064991,0.629606271083204,1041.00952148437,12.1660875976085,19.5079287216068,0.476874019950629,3.11274994909763
evi_mean,-0.0252475403365567,0.0222312197225661,-1.13567949269688,0.25609072626549,whole_year,0.0945375923111967,ele37,F,2220,-0.0688207309927861,0.0183256503196728,2893.39483488616,6.67174538137003,35.7288169310974,0.179427628334914,0.561811378470681,825.59838867187,16.2189043909312,32.8695259094238,0.546574201434851,2.76903828978538
distance_to_water_km,-0.247888202459967,0.0226421755685474,-10.9480735059891,6.78758498251704e-28,whole_year,0.0945375923111967,ele37,F,2220,-0.29226686657432,-0.203509538345614,2893.39483488616,6.67174538137003,35.7288169310974,0.179427628334914,0.561811378470681,825.59838867187,16.2189043909312,32.8695259094238,0.546574201434851,2.76903828978538
distance_to_settlement_km,0.131647994782038,0.0227359090662795,5.79031145833046,7.02560227836757e-09,whole_year,0.0945375923111967,ele37,F,2220,0.0870856130121298,0.176210376551946,2893.39483488616,6.67174538137003,35.7288169310974,0.179427628334914,0.561811378470681,825.59838867187,16.2189043909312,32.8695259094238,0.546574201434851,2.76903828978538
human_modification,-0.00438966997547505,0.0215823243662727,-0.203391900750732,0.838828729776406,whole_year,0.0945375923111967,ele37,F,2220,-0.0466910257333696,0.0379116857824195,2893.39483488616,6.67174538137003,35.7288169310974,0.179427628334914,0.561811378470681,825.59838867187,16.2189043909312,32.8695259094238,0.546574201434851,2.76903828978538
slope,-0.0491635337237663,0.0201783702318244,-2.43644720356196,0.0148323345218001,whole_year,0.0945375923111967,ele37,F,2220,-0.0887131393781422,-0.00961392806939054,2893.39483488616,6.67174538137003,35.7288169310974,0.179427628334914,0.561811378470681,825.59838867187,16.2189043909312,32.8695259094238,0.546574201434851,2.76903828978538
evi_mean,-0.192047758601553,0.0522615714669237,-3.67474136752852,0.000238090471965652,dry_season,0.199938531017039,ele37,F,2220,-0.294480438676723,-0.0896150785263822,2893.39483488616,6.67174538137003,35.7288169310974,0.179427628334914,0.561811378470681,825.59838867187,16.2189043909312,32.8695259094238,0.546574201434851,2.76903828978538
distance_to_water_km,-0.859152667910962,0.0534485327170576,-16.0743920223047,3.85759418823865e-58,dry_season,0.199938531017039,ele37,F,2220,-0.963911792036395,-0.75439354378553,2893.39483488616,6.67174538137003,35.7288169310974,0.179427628334914,0.561811378470681,825.59838867187,16.2189043909312,32.8695259094238,0.546574201434851,2.76903828978538
distance_to_settlement_km,0.432323751677162,0.0546913652847243,7.90478989556168,2.68385889299139e-15,dry_season,0.199938531017039,ele37,F,2220,0.325128675719102,0.539518827635222,2893.39483488616,6.67174538137003,35.7288169310974,0.179427628334914,0.561811378470681,825.59838867187,16.2189043909312,32.8695259094238,0.546574201434851,2.76903828978538
human_modification,-0.168475235909184,0.0496971300942597,-3.39003953728595,0.000698825441440622,dry_season,0.199938531017039,ele37,F,2220,-0.265881610893933,-0.0710688609244347,2893.39483488616,6.67174538137003,35.7288169310974,0.179427628334914,0.561811378470681,825.59838867187,16.2189043909312,32.8695259094238,0.546574201434851,2.76903828978538
slope,-0.0102102488749634,0.0452947590102919,-0.225417887147681,0.821654197768549,dry_season,0.199938531017039,ele37,F,2220,-0.0989879765351355,0.0785674787852087,2893.39483488616,6.67174538137003,35.7288169310974,0.179427628334914,0.561811378470681,825.59838867187,16.2189043909312,32.8695259094238,0.546574201434851,2.76903828978538
evi_mean,-0.00147335937549638,0.0240052813615629,-0.0613764676741308,0.951059393095217,wet_season,0.0130918221130164,ele37,F,2220,-0.0485237108441597,0.0455769920931669,2893.39483488616,6.67174538137003,35.7288169310974,0.179427628334914,0.561811378470681,825.59838867187,16.2189043909312,32.8695259094238,0.546574201434851,2.76903828978538
distance_to_water_km,-0.00338824215833695,0.0248072213293573,-0.13658289710695,0.891360495928252,wet_season,0.0130918221130164,ele37,F,2220,-0.0520103959638772,0.0452339116472033,2893.39483488616,6.67174538137003,35.7288169310974,0.179427628334914,0.561811378470681,825.59838867187,16.2189043909312,32.8695259094238,0.546574201434851,2.76903828978538
distance_to_settlement_km,-0.0276039654497977,0.0243156533206108,-1.13523437292962,0.256277131095217,wet_season,0.0130918221130164,ele37,F,2220,-0.0752626459581948,0.0200547150585995,2893.39483488616,6.67174538137003,35.7288169310974,0.179427628334914,0.561811378470681,825.59838867187,16.2189043909312,32.8695259094238,0.546574201434851,2.76903828978538
human_modification,0.0616724029601271,0.0235803954854311,2.61541003407813,0.00891203959151493,wet_season,0.0130918221130164,ele37,F,2220,0.0154548278086822,0.107889978111572,2893.39483488616,6.67174538137003,35.7288169310974,0.179427628334914,0.561811378470681,825.59838867187,16.2189043909312,32.8695259094238,0.546574201434851,2.76903828978538
slope,-0.059508160695553,0.0223380659046637,-2.66397999493451,0.00772221548909992,wet_season,0.0130918221130164,ele37,F,2220,-0.103290769868694,-0.015725551522412,2893.39483488616,6.67174538137003,35.7288169310974,0.179427628334914,0.561811378470681,825.59838867187,16.2189043909312,32.8695259094238,0.546574201434851,2.76903828978538
evi_mean,-0.0122985951642489,0.0188911235840836,-0.651025075851543,0.515030299937912,whole_year,0.0186950801675625,ele36,F,2808,-0.0493251973890529,0.024728007060555,2773.27119780538,13.455680471179,24.9016834183402,0.0937784429217695,0.546578488522276,971.03173828125,44.0830122381448,56.7952115237713,0.510936584323645,2.25228667259216
distance_to_water_km,-0.0745596086528233,0.0170024539020778,-4.38522633745895,1.15865240173672e-05,whole_year,0.0186950801675625,ele36,F,2808,-0.107884418300896,-0.0412347990047508,2773.27119780538,13.455680471179,24.9016834183402,0.0937784429217695,0.546578488522276,971.03173828125,44.0830122381448,56.7952115237713,0.510936584323645,2.25228667259216
distance_to_settlement_km,-0.0206070615572924,0.0182111662960029,-1.13156187925292,0.25781867439671,whole_year,0.0186950801675625,ele36,F,2808,-0.0563009474974581,0.0150868243828733,2773.27119780538,13.455680471179,24.9016834183402,0.0937784429217695,0.546578488522276,971.03173828125,44.0830122381448,56.7952115237713,0.510936584323645,2.25228667259216
human_modification,0.042049916725494,0.0167444241951935,2.51127875376953,0.0120294665121581,whole_year,0.0186950801675625,ele36,F,2808,0.00923084530291466,0.0748689881480733,2773.27119780538,13.455680471179,24.9016834183402,0.0937784429217695,0.546578488522276,971.03173828125,44.0830122381448,56.7952115237713,0.510936584323645,2.25228667259216
slope,-0.0222681063696943,0.0168181917980693,-1.32404878223892,0.185486844010391,whole_year,0.0186950801675625,ele36,F,2808,-0.0552317622939101,0.0106955495545215,2773.27119780538,13.455680471179,24.9016834183402,0.0937784429217695,0.546578488522276,971.03173828125,44.0830122381448,56.7952115237713,0.510936584323645,2.25228667259216
evi_mean,-0.0388601550571506,0.0441507813762091,-0.880169135083316,0.378767691171344,dry_season,0.135197562437406,ele36,F,2808,-0.125395686554521,0.0476753764402193,2773.27119780538,13.455680471179,24.9016834183402,0.0937784429217695,0.546578488522276,971.03173828125,44.0830122381448,56.7952115237713,0.510936584323645,2.25228667259216
distance_to_water_km,-0.552128759590255,0.0455373356071666,-12.1247488951322,7.80992133075154e-34,dry_season,0.135197562437406,ele36,F,2808,-0.641381937380302,-0.462875581800209,2773.27119780538,13.455680471179,24.9016834183402,0.0937784429217695,0.546578488522276,971.03173828125,44.0830122381448,56.7952115237713,0.510936584323645,2.25228667259216
distance_to_settlement_km,0.336403201042867,0.0425414133456503,7.90766395816663,2.62263603153249e-15,dry_season,0.135197562437406,ele36,F,2808,0.253022030885393,0.419784371200342,2773.27119780538,13.455680471179,24.9016834183402,0.0937784429217695,0.546578488522276,971.03173828125,44.0830122381448,56.7952115237713,0.510936584323645,2.25228667259216
human_modification,0.162610093312514,0.0366080292459604,4.44192426257028,8.91579444694799e-06,dry_season,0.135197562437406,ele36,F,2808,0.0908583559904317,0.234361830634597,2773.27119780538,13.455680471179,24.9016834183402,0.0937784429217695,0.546578488522276,971.03173828125,44.0830122381448,56.7952115237713,0.510936584323645,2.25228667259216
slope,-0.0952955147747276,0.0424385955949661,-2.245491714293,0.024736583559133,dry_season,0.135197562437406,ele36,F,2808,-0.178475162140861,-0.0121158674085941,2773.27119780538,13.455680471179,24.9016834183402,0.0937784429217695,0.546578488522276,971.03173828125,44.0830122381448,56.7952115237713,0.510936584323645,2.25228667259216
evi_mean,0.0103370781647958,0.0239954190280603,0.430793817466058,0.666618295375969,wet_season,0.0503457368625546,ele36,F,2808,-0.0366939431302024,0.0573680994597939,2773.27119780538,13.455680471179,24.9016834183402,0.0937784429217695,0.546578488522276,971.03173828125,44.0830122381448,56.7952115237713,0.510936584323645,2.25228667259216
distance_to_water_km,0.0544031215527578,0.0205188302951298,2.65137538398914,0.0080164689206112,wet_season,0.0503457368625546,ele36,F,2808,0.0141862141743034,0.0946200289312121,2773.27119780538,13.455680471179,24.9016834183402,0.0937784429217695,0.546578488522276,971.03173828125,44.0830122381448,56.7952115237713,0.510936584323645,2.25228667259216
distance_to_settlement_km,-0.165951692991807,0.0232447219804632,-7.13932793566156,9.3788337730278e-13,wet_season,0.0503457368625546,ele36,F,2808,-0.211511348073515,-0.120392037910099,2773.27119780538,13.455680471179,24.9016834183402,0.0937784429217695,0.546578488522276,971.03173828125,44.0830122381448,56.7952115237713,0.510936584323645,2.25228667259216
human_modification,-0.0727197115886206,0.0243394850334506,-2.98772597237285,0.00281061432485728,wet_season,0.0503457368625546,ele36,F,2808,-0.120425102254184,-0.0250143209230575,2773.27119780538,13.455680471179,24.9016834183402,0.0937784429217695,0.546578488522276,971.03173828125,44.0830122381448,56.7952115237713,0.510936584323645,2.25228667259216
slope,0.0106536714893859,0.0203628847317257,0.523190679009608,0.600841567210076,wet_season,0.0503457368625546,ele36,F,2808,-0.0292575825847964,0.0505649255635682,2773.27119780538,13.455680471179,24.9016834183402,0.0937784429217695,0.546578488522276,971.03173828125,44.0830122381448,56.7952115237713,0.510936584323645,2.25228667259216
evi_mean,0.0397543229161366,0.024340525247721,1.63325657567142,0.102415045557547,whole_year,0.0666303549649626,ele35,F,2285,-0.0079531065693965,0.0874617524016697,2625.78897675696,10.5869502110997,15.6762046110576,0.08946647981357,0.532215207573882,1264.4755859375,29.2019492983819,54.2919315993786,0.544998910278082,2.49921181797981
distance_to_water_km,0.162765214475837,0.0187884155532103,8.6630623010691,4.59257245120778e-18,whole_year,0.0666303549649626,ele35,F,2285,0.125939919991544,0.199590508960129,2625.78897675696,10.5869502110997,15.6762046110576,0.08946647981357,0.532215207573882,1264.4755859375,29.2019492983819,54.2919315993786,0.544998910278082,2.49921181797981
distance_to_settlement_km,-0.0120546832201357,0.0234052989703498,-0.515040770699266,0.606524530113444,whole_year,0.0666303549649626,ele35,F,2285,-0.0579290692020212,0.0338197027617499,2625.78897675696,10.5869502110997,15.6762046110576,0.08946647981357,0.532215207573882,1264.4755859375,29.2019492983819,54.2919315993786,0.544998910278082,2.49921181797981
human_modification,-0.0652057910152232,0.0216113717413773,-3.01719815824461,0.00255122977538747,whole_year,0.0666303549649626,ele35,F,2285,-0.107564079628323,-0.0228475024021237,2625.78897675696,10.5869502110997,15.6762046110576,0.08946647981357,0.532215207573882,1264.4755859375,29.2019492983819,54.2919315993786,0.544998910278082,2.49921181797981
slope,-0.0177398434181152,0.0198368476166321,-0.894287427163644,0.371168125207742,whole_year,0.0666303549649626,ele35,F,2285,-0.0566200647467142,0.0211403779104838,2625.78897675696,10.5869502110997,15.6762046110576,0.08946647981357,0.532215207573882,1264.4755859375,29.2019492983819,54.2919315993786,0.544998910278082,2.49921181797981
evi_mean,0.142973995213219,0.0453448244468445,3.15303889600059,0.00161580275611713,dry_season,0.28976934703702,ele35,F,2285,0.0540981392974041,0.231849851129035,2625.78897675696,10.5869502110997,15.6762046110576,0.08946647981357,0.532215207573882,1264.4755859375,29.2019492983819,54.2919315993786,0.544998910278082,2.49921181797981
distance_to_water_km,-0.33693454238202,0.0343479789774726,-9.80944301273158,1.02532936743639e-22,dry_season,0.28976934703702,ele35,F,2285,-0.404256581177866,-0.269612503586173,2625.78897675696,10.5869502110997,15.6762046110576,0.08946647981357,0.532215207573882,1264.4755859375,29.2019492983819,54.2919315993786,0.544998910278082,2.49921181797981
distance_to_settlement_km,-0.924065468917346,0.0564417187408276,-16.3720292282473,3.02942487123705e-60,dry_season,0.28976934703702,ele35,F,2285,-1.03469123764937,-0.813439700185324,2625.78897675696,10.5869502110997,15.6762046110576,0.08946647981357,0.532215207573882,1264.4755859375,29.2019492983819,54.2919315993786,0.544998910278082,2.49921181797981
human_modification,-0.0362090688579468,0.0495404495860093,-0.730899076623895,0.464840800063244,dry_season,0.28976934703702,ele35,F,2285,-0.133308350046525,0.0608902123306315,2625.78897675696,10.5869502110997,15.6762046110576,0.08946647981357,0.532215207573882,1264.4755859375,29.2019492983819,54.2919315993786,0.544998910278082,2.49921181797981
slope,-0.0326184082311624,0.0437701706288404,-0.745220038271223,0.456138711033964,dry_season,0.28976934703702,ele35,F,2285,-0.11840794266369,0.0531711262013648,2625.78897675696,10.5869502110997,15.6762046110576,0.08946647981357,0.532215207573882,1264.4755859375,29.2019492983819,54.2919315993786,0.544998910278082,2.49921181797981
evi_mean,-0.105640859233525,0.0345999021058256,-3.05321266257971,0.00226405428285151,wet_season,0.22490039629017,ele35,F,2285,-0.173456667360943,-0.0378250511061069,2625.78897675696,10.5869502110997,15.6762046110576,0.08946647981357,0.532215207573882,1264.4755859375,29.2019492983819,54.2919315993786,0.544998910278082,2.49921181797981
