term,estimate,std.error,conf.low,conf.high,sig,cutoff,max_inner_edge,n_vertices,aic,sanity_checks,response,log_cpo_approx,clean_response,clean_term
mean_density_km2_scaled,-0.00256194275302826,0.00771587753487814,-0.0176847848305111,0.0125608993244546,non-significant,6,150,3745,-238122.790001991,TRUE,mean_evi_coef,1.72039245058296,EVI Trend,Mean Elephant Density
density_km2_estimate_scaled,-0.0067168934535771,0.003416651324893,-0.0134134069980984,-2.03799090557517e-05,negative,6,150,3745,-238122.790001991,TRUE,mean_evi_coef,1.72039245058296,EVI Trend,Elephant Density Trend
mat_coef_scaled,-0.00269252934892689,0.0022588199293426,-0.0071197350579997,0.00173467636014591,non-significant,6,150,3745,-238122.790001991,TRUE,mean_evi_coef,1.72039245058296,EVI Trend,MAT Trend
prec_coef_scaled,-0.00154022256427055,0.00245922025251859,-0.00636020568925848,0.00327976056071737,non-significant,6,150,3745,-238122.790001991,TRUE,mean_evi_coef,1.72039245058296,EVI Trend,Precipitation Trend
n_deposition_scaled,-0.00287071863979231,0.00186063424739996,-0.00651749475309802,0.000776057473513395,non-significant,6,150,3745,-238122.790001991,TRUE,mean_evi_coef,1.72039245058296,EVI Trend,Nitrogen deposition
fire_frequency_scaled,-0.000613993116533542,0.00044293185940561,-0.0014821236085739,0.000254137375506813,non-significant,6,150,3745,-238122.790001991,TRUE,mean_evi_coef,1.72039245058296,EVI Trend,Fire frequency
burned_area_coef_scaled,-0.0013955121825294,0.00039741384101304,-0.00217442899787269,-0.000616595367186118,negative,6,150,3745,-238122.790001991,TRUE,mean_evi_coef,1.72039245058296,EVI Trend,Burned Area Trend
(Intercept),0.0694442859104528,0.00808889341484927,0.053590346142565,0.0852982256783406,positive,6,100,4011,-238122.656294645,TRUE,mean_evi_coef,1.72039086248395,EVI Trend,(Intercept)
mean_density_km2_scaled,-0.00252017981845486,0.00772018017011495,-0.0176514549060405,0.0126110952691308,non-significant,6,100,4011,-238122.656294645,TRUE,mean_evi_coef,1.72039086248395,EVI Trend,Mean Elephant Density
density_km2_estimate_scaled,-0.00674168606608259,0.00341794522665844,-0.0134407356114637,-4.26365207014537e-05,negative,6,100,4011,-238122.656294645,TRUE,mean_evi_coef,1.72039086248395,EVI Trend,Elephant Density Trend
mat_coef_scaled,-0.00268977217095281,0.00225875725141104,-0.00711685503353713,0.00173731069163151,non-significant,6,100,4011,-238122.656294645,TRUE,mean_evi_coef,1.72039086248395,EVI Trend,MAT Trend
prec_coef_scaled,-0.00154425320854814,0.00245922876915835,-0.00636425302584327,0.003275746608747,non-significant,6,100,4011,-238122.656294645,TRUE,mean_evi_coef,1.72039086248395,EVI Trend,Precipitation Trend
n_deposition_scaled,-0.00286746140232735,0.00186003315681924,-0.0065130593997434,0.000778136595088704,non-significant,6,100,4011,-238122.656294645,TRUE,mean_evi_coef,1.72039086248395,EVI Trend,Nitrogen deposition
fire_frequency_scaled,-0.000614242226898791,0.000442932160972254,-0.00148237330999891,0.000253888856201323,non-significant,6,100,4011,-238122.656294645,TRUE,mean_evi_coef,1.72039086248395,EVI Trend,Fire frequency
burned_area_coef_scaled,-0.00139489691144361,0.000397411433783239,-0.00217380900870318,-0.000615984814184038,negative,6,100,4011,-238122.656294645,TRUE,mean_evi_coef,1.72039086248395,EVI Trend,Burned Area Trend
(Intercept),0.0692370342558237,0.00814612976041355,0.0532709133120232,0.0852031551996241,positive,6,50,5714,-238124.672000858,TRUE,mean_evi_coef,1.72042469927022,EVI Trend,(Intercept)
mean_density_km2_scaled,-0.0026447984993926,0.00776146771949566,-0.0178569956967743,0.0125673986979891,non-significant,6,50,5714,-238124.672000858,TRUE,mean_evi_coef,1.72042469927022,EVI Trend,Mean Elephant Density
density_km2_estimate_scaled,-0.00658604785000557,0.00343257919628336,-0.0133137794488024,0.000141683748791255,non-significant,6,50,5714,-238124.672000858,TRUE,mean_evi_coef,1.72042469927022,EVI Trend,Elephant Density Trend
mat_coef_scaled,-0.00270803404840821,0.00226055133841308,-0.00713863325690166,0.00172256516008524,non-significant,6,50,5714,-238124.672000858,TRUE,mean_evi_coef,1.72042469927022,EVI Trend,MAT Trend
prec_coef_scaled,-0.00151672411242871,0.00246089505682483,-0.00633998979353803,0.00330654156868061,non-significant,6,50,5714,-238124.672000858,TRUE,mean_evi_coef,1.72042469927022,EVI Trend,Precipitation Trend
n_deposition_scaled,-0.00292047515357796,0.00186802521503651,-0.00658173729726221,0.000740786990106285,non-significant,6,50,5714,-238124.672000858,TRUE,mean_evi_coef,1.72042469927022,EVI Trend,Nitrogen deposition
fire_frequency_scaled,-0.000614841665727662,0.000442930203126917,-0.00148296891152143,0.000253285580066107,non-significant,6,50,5714,-238124.672000858,TRUE,mean_evi_coef,1.72042469927022,EVI Trend,Fire frequency
burned_area_coef_scaled,-0.00139787310799324,0.000397426469414774,-0.0021768146745491,-0.000618931541437368,negative,6,50,5714,-238124.672000858,TRUE,mean_evi_coef,1.72042469927022,EVI Trend,Burned Area Trend
(Intercept),0.0673528210080691,0.00750675634320723,0.0526398489346654,0.0820657930814729,positive,4,150,6426,-246216.001344857,TRUE,mean_evi_coef,1.78793446221804,EVI Trend,(Intercept)
mean_density_km2_scaled,0.00152612094997938,0.00738709965113956,-0.0129523283164625,0.0160045702164213,non-significant,4,150,6426,-246216.001344857,TRUE,mean_evi_coef,1.78793446221804,EVI Trend,Mean Elephant Density
density_km2_estimate_scaled,-0.00940239134884187,0.00343358746024019,-0.016132099108681,-0.00267268358900275,negative,4,150,6426,-246216.001344857,TRUE,mean_evi_coef,1.78793446221804,EVI Trend,Elephant Density Trend
mat_coef_scaled,0.00196094950526071,0.00243913322879465,-0.0028196637766717,0.00674156278719311,non-significant,4,150,6426,-246216.001344857,TRUE,mean_evi_coef,1.78793446221804,EVI Trend,MAT Trend
prec_coef_scaled,0.00512920827066347,0.00256910447481574,9.3856027503926e-05,0.010164560513823,positive,4,150,6426,-246216.001344857,TRUE,mean_evi_coef,1.78793446221804,EVI Trend,Precipitation Trend
n_deposition_scaled,-0.000287391927551813,0.00169512672479822,-0.00360977925738767,0.00303499540228404,non-significant,4,150,6426,-246216.001344857,TRUE,mean_evi_coef,1.78793446221804,EVI Trend,Nitrogen deposition
fire_frequency_scaled,-0.00183814715950074,0.000454892333914011,-0.00272971975081557,-0.000946574568185908,negative,4,150,6426,-246216.001344857,TRUE,mean_evi_coef,1.78793446221804,EVI Trend,Fire frequency
burned_area_coef_scaled,-0.00125687342749077,0.000424187668887304,-0.00208826598119588,-0.00042548087378565,negative,4,150,6426,-246216.001344857,TRUE,mean_evi_coef,1.78793446221804,EVI Trend,Burned Area Trend
(Intercept),0.0673521962301447,0.00750664428847968,0.0526394437799713,0.0820649486803182,positive,4,100,6669,-246215.996977686,TRUE,mean_evi_coef,1.78793444939498,EVI Trend,(Intercept)
mean_density_km2_scaled,0.00152559102707465,0.00738697373964461,-0.0129526114573719,0.0160037935115213,non-significant,4,100,6669,-246215.996977686,TRUE,mean_evi_coef,1.78793444939498,EVI Trend,Mean Elephant Density
density_km2_estimate_scaled,-0.00940201587179688,0.00343353593649356,-0.0161316226469483,-0.0026724090966455,negative,4,100,6669,-246215.996977686,TRUE,mean_evi_coef,1.78793444939498,EVI Trend,Elephant Density Trend
mat_coef_scaled,0.00196090352171122,0.00243913224748279,-0.00281970783688529,0.00674151488030774,non-significant,4,100,6669,-246215.996977686,TRUE,mean_evi_coef,1.78793444939498,EVI Trend,MAT Trend
prec_coef_scaled,0.00512924131871024,0.00256909871360642,9.39003673134774e-05,0.010164582270107,positive,4,100,6669,-246215.996977686,TRUE,mean_evi_coef,1.78793444939498,EVI Trend,Precipitation Trend
n_deposition_scaled,-0.000287370616692307,0.00169511426443342,-0.00360973352466192,0.0030349922912773,non-significant,4,100,6669,-246215.996977686,TRUE,mean_evi_coef,1.78793444939498,EVI Trend,Nitrogen deposition
fire_frequency_scaled,-0.00183814642887674,0.000454892345258743,-0.00272971904242683,-0.000946573815326644,negative,4,100,6669,-246215.996977686,TRUE,mean_evi_coef,1.78793444939498,EVI Trend,Fire frequency
burned_area_coef_scaled,-0.00125687059121196,0.00042418765266511,-0.00208826311312216,-0.00042547806930176,negative,4,100,6669,-246215.996977686,TRUE,mean_evi_coef,1.78793444939498,EVI Trend,Burned Area Trend
(Intercept),0.0672631841644692,0.00749630178111138,0.0525707026562474,0.0819556656726909,positive,4,50,8350,-246217.738608261,TRUE,mean_evi_coef,1.78793744013278,EVI Trend,(Intercept)
mean_density_km2_scaled,0.00135657306683261,0.00737581181750417,-0.0130997524522205,0.0158128985858857,non-significant,4,50,8350,-246217.738608261,TRUE,mean_evi_coef,1.78793744013278,EVI Trend,Mean Elephant Density
density_km2_estimate_scaled,-0.00936739877884969,0.0034277427532565,-0.0160856511235006,-0.00264914643419878,negative,4,50,8350,-246217.738608261,TRUE,mean_evi_coef,1.78793744013278,EVI Trend,Elephant Density Trend
mat_coef_scaled,0.00194480716650372,0.0024388998591142,-0.00283534871925992,0.00672496305226737,non-significant,4,50,8350,-246217.738608261,TRUE,mean_evi_coef,1.78793744013278,EVI Trend,MAT Trend
prec_coef_scaled,0.00518058140027971,0.00256852402789419,0.000146366812181339,0.0102147959883781,positive,4,50,8350,-246217.738608261,TRUE,mean_evi_coef,1.78793744013278,EVI Trend,Precipitation Trend
n_deposition_scaled,-0.000285085922070608,0.0016931215196767,-0.00360354312208667,0.00303337127794545,non-significant,4,50,8350,-246217.738608261,TRUE,mean_evi_coef,1.78793744013278,EVI Trend,Nitrogen deposition
fire_frequency_scaled,-0.00183750025319089,0.000454885482077484,-0.0027290594151529,-0.000945941091228884,negative,4,50,8350,-246217.738608261,TRUE,mean_evi_coef,1.78793744013278,EVI Trend,Fire frequency
burned_area_coef_scaled,-0.00125947587838701,0.000424172635965879,-0.00209083896810755,-0.000428112788666466,negative,4,50,8350,-246217.738608261,TRUE,mean_evi_coef,1.78793744013278,EVI Trend,Burned Area Trend
(Intercept),0.0708895264525851,0.00805457104222919,0.0551028572988967,0.0866761956062736,positive,2,150,15899,-259414.189943353,TRUE,mean_evi_coef,1.89989020339001,EVI Trend,(Intercept)
mean_density_km2_scaled,-0.00068473927666842,0.0080978558656497,-0.0165562451253383,0.0151867665720014,non-significant,2,150,15899,-259414.189943353,TRUE,mean_evi_coef,1.89989020339001,EVI Trend,Mean Elephant Density
density_km2_estimate_scaled,-0.0101620873334192,0.00348504657092715,-0.0169926530968813,-0.00333152156995722,negative,2,150,15899,-259414.189943353,TRUE,mean_evi_coef,1.89989020339001,EVI Trend,Elephant Density Trend
mat_coef_scaled,-0.000591149240180562,0.00252612750752007,-0.00554226817527583,0.0043599696949147,non-significant,2,150,15899,-259414.189943353,TRUE,mean_evi_coef,1.89989020339001,EVI Trend,MAT Trend
prec_coef_scaled,0.00415313004379172,0.00264240141496555,-0.00102588156223844,0.00933214164982187,non-significant,2,150,15899,-259414.189943353,TRUE,mean_evi_coef,1.89989020339001,EVI Trend,Precipitation Trend
n_deposition_scaled,-0.000726326661159374,0.00160024323416699,-0.00386274576663057,0.00241009244431182,non-significant,2,150,15899,-259414.189943353,TRUE,mean_evi_coef,1.89989020339001,EVI Trend,Nitrogen deposition
fire_frequency_scaled,-0.00154940445741059,0.000475907592956973,-0.00248216619957541,-0.000616642715245778,negative,2,150,15899,-259414.189943353,TRUE,mean_evi_coef,1.89989020339001,EVI Trend,Fire frequency
burned_area_coef_scaled,-0.0003450391759213,0.000456015353060904,-0.00123881284431799,0.000548734492475389,non-significant,2,150,15899,-259414.189943353,TRUE,mean_evi_coef,1.89989020339001,EVI Trend,Burned Area Trend
(Intercept),0.0708895270011576,0.00805457119988312,0.0551028575384731,0.0866761964638421,positive,2,100,16141,-259414.189936544,TRUE,mean_evi_coef,1.89989020333553,EVI Trend,(Intercept)
mean_density_km2_scaled,-0.000684739313309548,0.00809785604754106,-0.0165562455184799,0.0151867668918608,non-significant,2,100,16141,-259414.189936544,TRUE,mean_evi_coef,1.89989020333553,EVI Trend,Mean Elephant Density
density_km2_estimate_scaled,-0.0101620873922282,0.00348504663357451,-0.0169926532784768,-0.0033315215059796,negative,2,100,16141,-259414.189936544,TRUE,mean_evi_coef,1.89989020333553,EVI Trend,Elephant Density Trend
mat_coef_scaled,-0.000591149191979642,0.00252612750841788,-0.00554226812883459,0.0043599697448753,non-significant,2,100,16141,-259414.189936544,TRUE,mean_evi_coef,1.89989020333553,EVI Trend,MAT Trend
prec_coef_scaled,0.00415313006808848,0.00264240141011769,-0.00102588152844004,0.009332141664617,non-significant,2,100,16141,-259414.189936544,TRUE,mean_evi_coef,1.89989020333553,EVI Trend,Precipitation Trend
n_deposition_scaled,-0.000726326713674336,0.00160024323765786,-0.0038627458259875,0.00241009239863883,non-significant,2,100,16141,-259414.189936544,TRUE,mean_evi_coef,1.89989020333553,EVI Trend,Nitrogen deposition
fire_frequency_scaled,-0.001549404450386,0.000475907592943992,-0.00248216619252537,-0.000616642708246625,negative,2,100,16141,-259414.189936544,TRUE,mean_evi_coef,1.89989020333553,EVI Trend,Fire frequency
burned_area_coef_scaled,-0.000345039179546457,0.000456015352899683,-0.00123881284762716,0.000548734488534245,non-significant,2,100,16141,-259414.189936544,TRUE,mean_evi_coef,1.89989020333553,EVI Trend,Burned Area Trend
(Intercept),0.0708904599052826,0.00805448078955942,0.0551039676435764,0.0866769521669888,positive,2,50,17780,-259414.18953519,TRUE,mean_evi_coef,1.89989035527404,EVI Trend,(Intercept)
mean_density_km2_scaled,-0.000684431123493342,0.00809779653997399,-0.0165558206959754,0.0151869584489887,non-significant,2,50,17780,-259414.18953519,TRUE,mean_evi_coef,1.89989035527404,EVI Trend,Mean Elephant Density
density_km2_estimate_scaled,-0.0101621231792984,0.00348503000209963,-0.0169926564684552,-0.00333158989014153,negative,2,50,17780,-259414.18953519,TRUE,mean_evi_coef,1.89989035527404,EVI Trend,Elephant Density Trend
mat_coef_scaled,-0.000591729702650323,0.00252612342864497,-0.00554284064329731,0.00435938123799666,non-significant,2,50,17780,-259414.18953519,TRUE,mean_evi_coef,1.89989035527404,EVI Trend,MAT Trend
prec_coef_scaled,0.00415242550578235,0.00264238855617743,-0.0010265608974862,0.0093314119090509,non-significant,2,50,17780,-259414.18953519,TRUE,mean_evi_coef,1.89989035527404,EVI Trend,Precipitation Trend
n_deposition_scaled,-0.00072731508877106,0.00160021067637821,-0.00386367038214883,0.00240904020460671,non-significant,2,50,17780,-259414.18953519,TRUE,mean_evi_coef,1.89989035527404,EVI Trend,Nitrogen deposition
fire_frequency_scaled,-0.00154937702592921,0.000475907606911882,-0.00248213879544514,-0.000616615256413276,negative,2,50,17780,-259414.18953519,TRUE,mean_evi_coef,1.89989035527404,EVI Trend,Fire frequency
burned_area_coef_scaled,-0.000344953443307487,0.000456014946377928,-0.00123872631462019,0.000548819428005217,non-significant,2,50,17780,-259414.18953519,TRUE,mean_evi_coef,1.89989035527404,EVI Trend,Burned Area Trend
(Intercept),-0.00260627612315073,0.000842031027628223,-0.00425662661116729,-0.000955925635134159,negative,20,150,861,-409081.160488053,FALSE,habitat_diversity_100m_coef,2.90655226784214,Habitat Diversity Trend (100m),(Intercept)
mean_density_km2_scaled,-0.000956431157351384,0.000803542154718521,-0.0025313448406594,0.000618482525956629,non-significant,20,150,861,-409081.160488053,FALSE,habitat_diversity_100m_coef,2.90655226784214,Habitat Diversity Trend (100m),Mean Elephant Density
density_km2_estimate_scaled,0.000166738193454955,0.000282790751303012,-0.000387521494259971,0.000720997881169882,non-significant,20,150,861,-409081.160488053,FALSE,habitat_diversity_100m_coef,2.90655226784214,Habitat Diversity Trend (100m),Elephant Density Trend
mat_coef_scaled,0.00127339154619847,0.000371074136616062,0.000546099602836695,0.00200068348956025,positive,20,150,861,-409081.160488053,FALSE,habitat_diversity_100m_coef,2.90655226784214,Habitat Diversity Trend (100m),MAT Trend
prec_coef_scaled,-0.000372948136948685,0.000417306288063068,-0.00119085343207439,0.000444957158177025,non-significant,20,150,861,-409081.160488053,FALSE,habitat_diversity_100m_coef,2.90655226784214,Habitat Diversity Trend (100m),Precipitation Trend
n_deposition_scaled,-0.000179144964331884,0.000230001394662852,-0.000629939414265058,0.000271649485601289,non-significant,20,150,861,-409081.160488053,FALSE,habitat_diversity_100m_coef,2.90655226784214,Habitat Diversity Trend (100m),Nitrogen deposition
fire_frequency_scaled,0.00020253010158768,0.000101076470656561,4.4238594164002e-06,0.000400636343758959,positive,20,150,861,-409081.160488053,FALSE,habitat_diversity_100m_coef,2.90655226784214,Habitat Diversity Trend (100m),Fire frequency
burned_area_coef_scaled,0.000344568562142871,7.73693448116454e-05,0.000192927432804585,0.000496209691481157,positive,20,150,861,-409081.160488053,FALSE,habitat_diversity_100m_coef,2.90655226784214,Habitat Diversity Trend (100m),Burned Area Trend
(Intercept),-0.00257215433676611,0.000793273962397904,-0.00412694273293938,-0.00101736594059284,negative,20,100,1156,-409084.246869464,FALSE,habitat_diversity_100m_coef,2.90656053406635,Habitat Diversity Trend (100m),(Intercept)
mean_density_km2_scaled,-0.000895745284958144,0.000747051012797079,-0.00235993836465459,0.000568447794738302,non-significant,20,100,1156,-409084.246869464,FALSE,habitat_diversity_100m_coef,2.90656053406635,Habitat Diversity Trend (100m),Mean Elephant Density
density_km2_estimate_scaled,0.000140259515856729,0.000255185695883673,-0.00035989525744506,0.000640414289158519,non-significant,20,100,1156,-409084.246869464,FALSE,habitat_diversity_100m_coef,2.90656053406635,Habitat Diversity Trend (100m),Elephant Density Trend
mat_coef_scaled,0.00127244725171097,0.000367963263002331,0.000551252508592565,0.00199364199482938,positive,20,100,1156,-409084.246869464,FALSE,habitat_diversity_100m_coef,2.90656053406635,Habitat Diversity Trend (100m),MAT Trend
