term,estimate,std.error,conf.low,conf.high,sig,cutoff,max_inner_edge,n_vertices,aic,sanity_checks,response,log_cpo_approx,clean_response,clean_term
prec_coef_scaled,-0.00370541434540455,0.000476171598354629,-0.00463869352864049,-0.0027721351621686,negative,18,150,969,-488199.761670172,TRUE,canopy_height_900m_coef,3.24745537549944,Canopy Height Trend,Precipitation Trend
n_deposition_scaled,0.00128882127617358,0.000291469929707125,0.000717550711371192,0.00186009184097596,positive,18,150,969,-488199.761670172,TRUE,canopy_height_900m_coef,3.24745537549944,Canopy Height Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,0.00145233570051257,0.000395004488898719,0.000678141128539431,0.00222653027248571,positive,18,150,969,-488199.761670172,TRUE,canopy_height_900m_coef,3.24745537549944,Canopy Height Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,0.00142546390105036,0.000208350874482867,0.00101710369091652,0.0018338241111842,positive,18,150,969,-488199.761670172,TRUE,canopy_height_900m_coef,3.24745537549944,Canopy Height Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,-0.00023956648683294,0.000142198811104332,-0.000518271035241844,3.9138061575965e-05,non-significant,18,150,969,-488199.761670172,TRUE,canopy_height_900m_coef,3.24745537549944,Canopy Height Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.00128567082697958,0.00023540497455832,0.0008242855550637,0.00174705609889545,positive,18,150,969,-488199.761670172,TRUE,canopy_height_900m_coef,3.24745537549944,Canopy Height Trend,MAT Trend:Prec Trend
(Intercept),-0.00868427413129286,0.00431088048170729,-0.0171334446170958,-0.000235103645489893,negative,18,100,1271,-488199.836853773,TRUE,canopy_height_900m_coef,3.24743337964593,Canopy Height Trend,(Intercept)
mean_density_km2_scaled,-0.0037503749469994,0.000743476342466361,-0.00520756180159104,-0.00229318809240777,negative,18,100,1271,-488199.836853773,TRUE,canopy_height_900m_coef,3.24743337964593,Canopy Height Trend,Mean Elephant Density
percent_population_growth_scaled,0.000462391464297282,0.000309931852625796,-0.000145063804511054,0.00106984673310562,non-significant,18,100,1271,-488199.836853773,TRUE,canopy_height_900m_coef,3.24743337964593,Canopy Height Trend,Elephant Population Growth
months_severe_drought_scaled,-0.00178125820118265,0.000238182771108498,-0.00224808785429325,-0.00131442854807205,negative,18,100,1271,-488199.836853773,TRUE,canopy_height_900m_coef,3.24743337964593,Canopy Height Trend,N Drought Months
fire_frequency_scaled,-0.00426437570280897,0.000109582916366068,-0.00447915427220732,-0.00404959713341061,negative,18,100,1271,-488199.836853773,TRUE,canopy_height_900m_coef,3.24743337964593,Canopy Height Trend,Fire frequency
mat_coef_scaled,0.00136546151387727,0.00043827813452973,0.000506452154987598,0.00222447087276694,positive,18,100,1271,-488199.836853773,TRUE,canopy_height_900m_coef,3.24743337964593,Canopy Height Trend,MAT Trend
prec_coef_scaled,-0.00370891930149323,0.000476137778220362,-0.00464213219848406,-0.0027757064045024,negative,18,100,1271,-488199.836853773,TRUE,canopy_height_900m_coef,3.24743337964593,Canopy Height Trend,Precipitation Trend
n_deposition_scaled,0.00128132859280046,0.000291594419888918,0.000709814031725331,0.00185284315387559,positive,18,100,1271,-488199.836853773,TRUE,canopy_height_900m_coef,3.24743337964593,Canopy Height Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,0.00144564151288213,0.000394929981440867,0.000671592972842964,0.0022196900529213,positive,18,100,1271,-488199.836853773,TRUE,canopy_height_900m_coef,3.24743337964593,Canopy Height Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,0.0014242236817333,0.00020837527295142,0.00101581565147981,0.00183263171198678,positive,18,100,1271,-488199.836853773,TRUE,canopy_height_900m_coef,3.24743337964593,Canopy Height Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,-0.000237794165656038,0.000142173705527272,-0.000516449508038093,4.08611767260179e-05,non-significant,18,100,1271,-488199.836853773,TRUE,canopy_height_900m_coef,3.24743337964593,Canopy Height Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.00128358685620397,0.00023534190774228,0.000822325192976153,0.00174484851943179,positive,18,100,1271,-488199.836853773,TRUE,canopy_height_900m_coef,3.24743337964593,Canopy Height Trend,MAT Trend:Prec Trend
(Intercept),-0.00867480722629457,0.00290899587727806,-0.0143763343769351,-0.00297328007565408,negative,18,50,3087,-488534.877725591,TRUE,canopy_height_900m_coef,3.2494255484763,Canopy Height Trend,(Intercept)
mean_density_km2_scaled,-0.00366864564874903,0.000738722300013313,-0.00511651475135172,-0.00222077654614634,negative,18,50,3087,-488534.877725591,TRUE,canopy_height_900m_coef,3.2494255484763,Canopy Height Trend,Mean Elephant Density
percent_population_growth_scaled,0.000378550559442668,0.000308528618769371,-0.000226154421545188,0.000983255540430524,non-significant,18,50,3087,-488534.877725591,TRUE,canopy_height_900m_coef,3.2494255484763,Canopy Height Trend,Elephant Population Growth
months_severe_drought_scaled,-0.00156467730001512,0.000238538866073959,-0.0020322048864331,-0.00109714971359713,negative,18,50,3087,-488534.877725591,TRUE,canopy_height_900m_coef,3.2494255484763,Canopy Height Trend,N Drought Months
fire_frequency_scaled,-0.00421400853307383,0.000109379023994842,-0.00442838748076786,-0.0039996295853798,negative,18,50,3087,-488534.877725591,TRUE,canopy_height_900m_coef,3.2494255484763,Canopy Height Trend,Fire frequency
mat_coef_scaled,0.00132456417525245,0.000445381459612632,0.000451632555029812,0.00219749579547509,positive,18,50,3087,-488534.877725591,TRUE,canopy_height_900m_coef,3.2494255484763,Canopy Height Trend,MAT Trend
prec_coef_scaled,-0.0032110121970819,0.000477826951862582,-0.00414753581357512,-0.00227448858058869,negative,18,50,3087,-488534.877725591,TRUE,canopy_height_900m_coef,3.2494255484763,Canopy Height Trend,Precipitation Trend
n_deposition_scaled,0.00121336792207968,0.00029262791355359,0.000639827750643543,0.00178690809351582,positive,18,50,3087,-488534.877725591,TRUE,canopy_height_900m_coef,3.2494255484763,Canopy Height Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,0.00131013574828312,0.000392558033534537,0.000540736140713564,0.00207953535585268,positive,18,50,3087,-488534.877725591,TRUE,canopy_height_900m_coef,3.2494255484763,Canopy Height Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,0.0013940956782858,0.00020768345944327,0.000987043577592302,0.00180114777897929,positive,18,50,3087,-488534.877725591,TRUE,canopy_height_900m_coef,3.2494255484763,Canopy Height Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,-0.00015366173265282,0.000141652125878761,-0.000431294797708725,0.000123971332403086,non-significant,18,50,3087,-488534.877725591,TRUE,canopy_height_900m_coef,3.2494255484763,Canopy Height Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.00113118665385072,0.000236712554533967,0.000667238572275666,0.00159513473542576,positive,18,50,3087,-488534.877725591,TRUE,canopy_height_900m_coef,3.2494255484763,Canopy Height Trend,MAT Trend:Prec Trend
(Intercept),-0.0153799221235347,0.00841173513305635,-0.0318666200318154,0.00110677578474598,non-significant,16,150,1109,-489282.168753144,TRUE,canopy_height_900m_coef,3.25731777684337,Canopy Height Trend,(Intercept)
mean_density_km2_scaled,-0.00273014012117022,0.00084148974423964,-0.00437942971323974,-0.0010808505291007,negative,16,150,1109,-489282.168753144,TRUE,canopy_height_900m_coef,3.25731777684337,Canopy Height Trend,Mean Elephant Density
percent_population_growth_scaled,0.000610855553126604,0.000341075696080167,-5.76405271924532e-05,0.00127935163344566,non-significant,16,150,1109,-489282.168753144,TRUE,canopy_height_900m_coef,3.25731777684337,Canopy Height Trend,Elephant Population Growth
months_severe_drought_scaled,-0.000427871764521304,0.000247883869084868,-0.000913715220276087,5.79716912334802e-05,non-significant,16,150,1109,-489282.168753144,TRUE,canopy_height_900m_coef,3.25731777684337,Canopy Height Trend,N Drought Months
fire_frequency_scaled,-0.00354875484756433,0.000114028570201774,-0.00377224673836841,-0.00332526295676026,negative,16,150,1109,-489282.168753144,TRUE,canopy_height_900m_coef,3.25731777684337,Canopy Height Trend,Fire frequency
mat_coef_scaled,-0.00259499260884399,0.000475922846705971,-0.00352778424780747,-0.00166220096988051,negative,16,150,1109,-489282.168753144,TRUE,canopy_height_900m_coef,3.25731777684337,Canopy Height Trend,MAT Trend
prec_coef_scaled,-0.00729642319174823,0.000488228082819228,-0.00825333265031495,-0.0063395137331815,negative,16,150,1109,-489282.168753144,TRUE,canopy_height_900m_coef,3.25731777684337,Canopy Height Trend,Precipitation Trend
n_deposition_scaled,0.000959943160218314,0.000318047951045988,0.00033658063081142,0.00158330568962521,positive,16,150,1109,-489282.168753144,TRUE,canopy_height_900m_coef,3.25731777684337,Canopy Height Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,0.0027898311173439,0.000455476719765053,0.00189711315080795,0.00368254908387985,positive,16,150,1109,-489282.168753144,TRUE,canopy_height_900m_coef,3.25731777684337,Canopy Height Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,0.0010690798494636,0.000225960094776785,0.000626206201757844,0.00151195349716936,positive,16,150,1109,-489282.168753144,TRUE,canopy_height_900m_coef,3.25731777684337,Canopy Height Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,0.000186870081750982,0.000151670793111814,-0.000110399210254799,0.000484139373756763,non-significant,16,150,1109,-489282.168753144,TRUE,canopy_height_900m_coef,3.25731777684337,Canopy Height Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.00173224189297025,0.000249778342740093,0.00124268533708157,0.00222179844885893,positive,16,150,1109,-489282.168753144,TRUE,canopy_height_900m_coef,3.25731777684337,Canopy Height Trend,MAT Trend:Prec Trend
(Intercept),-0.0150889220818208,0.00798266589307309,-0.0307346597328603,0.00055681556921874,non-significant,16,100,1377,-489282.006613449,TRUE,canopy_height_900m_coef,3.25728733306892,Canopy Height Trend,(Intercept)
mean_density_km2_scaled,-0.00273984231592831,0.000841516579982767,-0.00438918450508786,-0.00109050012676877,negative,16,100,1377,-489282.006613449,TRUE,canopy_height_900m_coef,3.25728733306892,Canopy Height Trend,Mean Elephant Density
percent_population_growth_scaled,0.000616608995330685,0.000341172483030773,-5.20767839257331e-05,0.0012852947745871,non-significant,16,100,1377,-489282.006613449,TRUE,canopy_height_900m_coef,3.25728733306892,Canopy Height Trend,Elephant Population Growth
months_severe_drought_scaled,-0.000434038141328169,0.00024783133044295,-0.000919778623236995,5.1702340580658e-05,non-significant,16,100,1377,-489282.006613449,TRUE,canopy_height_900m_coef,3.25728733306892,Canopy Height Trend,N Drought Months
fire_frequency_scaled,-0.00354965716223661,0.000114023388428191,-0.00377313889695109,-0.00332617542752214,negative,16,100,1377,-489282.006613449,TRUE,canopy_height_900m_coef,3.25728733306892,Canopy Height Trend,Fire frequency
mat_coef_scaled,-0.00258647010570406,0.000475813572738837,-0.00351904757162751,-0.00165389263978061,negative,16,100,1377,-489282.006613449,TRUE,canopy_height_900m_coef,3.25728733306892,Canopy Height Trend,MAT Trend
prec_coef_scaled,-0.0072947515476661,0.000488101002261212,-0.00825141193291598,-0.00633809116241622,negative,16,100,1377,-489282.006613449,TRUE,canopy_height_900m_coef,3.25728733306892,Canopy Height Trend,Precipitation Trend
n_deposition_scaled,0.000952930238254127,0.000318467176551284,0.000328746041955452,0.0015771144345528,positive,16,100,1377,-489282.006613449,TRUE,canopy_height_900m_coef,3.25728733306892,Canopy Height Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,0.00278958855585876,0.000455473457101589,0.00189687698402569,0.00368230012769182,positive,16,100,1377,-489282.006613449,TRUE,canopy_height_900m_coef,3.25728733306892,Canopy Height Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,0.00107082486300913,0.000225938006472193,0.000627994507584848,0.0015136552184334,positive,16,100,1377,-489282.006613449,TRUE,canopy_height_900m_coef,3.25728733306892,Canopy Height Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,0.000184578905693165,0.000151664253117993,-0.000112677568160269,0.000481835379546598,non-significant,16,100,1377,-489282.006613449,TRUE,canopy_height_900m_coef,3.25728733306892,Canopy Height Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.00173697063659228,0.000249733163845478,0.0012475026297099,0.00222643864347465,positive,16,100,1377,-489282.006613449,TRUE,canopy_height_900m_coef,3.25728733306892,Canopy Height Trend,MAT Trend:Prec Trend
(Intercept),-0.00975076857619104,0.00394498600471702,-0.017482799064951,-0.00201873808743113,negative,16,50,3175,-489728.725845113,TRUE,canopy_height_900m_coef,3.25986939053968,Canopy Height Trend,(Intercept)
mean_density_km2_scaled,-0.00342067117070301,0.000837126050929127,-0.00506140808104434,-0.00177993426036168,negative,16,50,3175,-489728.725845113,TRUE,canopy_height_900m_coef,3.25986939053968,Canopy Height Trend,Mean Elephant Density
percent_population_growth_scaled,0.000615771757407781,0.000338994990084159,-4.8646214096683e-05,0.00128018972891224,non-significant,16,50,3175,-489728.725845113,TRUE,canopy_height_900m_coef,3.25986939053968,Canopy Height Trend,Elephant Population Growth
months_severe_drought_scaled,-0.000602144148151914,0.00024833437881241,-0.00108887058674736,-0.000115417709556463,negative,16,50,3175,-489728.725845113,TRUE,canopy_height_900m_coef,3.25986939053968,Canopy Height Trend,N Drought Months
fire_frequency_scaled,-0.00360539499078112,0.000113629251227534,-0.00382810423077734,-0.0033826857507849,negative,16,50,3175,-489728.725845113,TRUE,canopy_height_900m_coef,3.25986939053968,Canopy Height Trend,Fire frequency
mat_coef_scaled,-0.0020707757692129,0.000485598524742197,-0.00302253138865339,-0.00111902014977241,negative,16,50,3175,-489728.725845113,TRUE,canopy_height_900m_coef,3.25986939053968,Canopy Height Trend,MAT Trend
prec_coef_scaled,-0.00611190640573821,0.00048937349070665,-0.00707106082251189,-0.00515275198896453,negative,16,50,3175,-489728.725845113,TRUE,canopy_height_900m_coef,3.25986939053968,Canopy Height Trend,Precipitation Trend
n_deposition_scaled,0.000870295664328666,0.000313814304834493,0.000255230929019585,0.00148536039963775,positive,16,50,3175,-489728.725845113,TRUE,canopy_height_900m_coef,3.25986939053968,Canopy Height Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,0.00275850042547929,0.000452098433833263,0.00187240377769913,0.00364459707325945,positive,16,50,3175,-489728.725845113,TRUE,canopy_height_900m_coef,3.25986939053968,Canopy Height Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,0.00105915953999765,0.000225302792673006,0.000617574180742265,0.00150074489925304,positive,16,50,3175,-489728.725845113,TRUE,canopy_height_900m_coef,3.25986939053968,Canopy Height Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,0.000110211237633407,0.000150989720445625,-0.00018572317647579,0.000406145651742603,non-significant,16,50,3175,-489728.725845113,TRUE,canopy_height_900m_coef,3.25986939053968,Canopy Height Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.00129481542847947,0.000250560147277405,0.000803726563854707,0.00178590429310424,positive,16,50,3175,-489728.725845113,TRUE,canopy_height_900m_coef,3.25986939053968,Canopy Height Trend,MAT Trend:Prec Trend
(Intercept),-0.011320681527679,0.00487005289369699,-0.0208658098021302,-0.00177555325322785,negative,14,150,1287,-492425.594053207,TRUE,canopy_height_900m_coef,3.2800291503779,Canopy Height Trend,(Intercept)
mean_density_km2_scaled,-0.00422947561643697,0.000807578128901101,-0.00581229966378537,-0.00264665156908857,negative,14,150,1287,-492425.594053207,TRUE,canopy_height_900m_coef,3.2800291503779,Canopy Height Trend,Mean Elephant Density
percent_population_growth_scaled,-0.000305700120510805,0.000318064749009295,-0.000929095573320795,0.000317695332299185,non-significant,14,150,1287,-492425.594053207,TRUE,canopy_height_900m_coef,3.2800291503779,Canopy Height Trend,Elephant Population Growth
months_severe_drought_scaled,-0.000806263013380037,0.000262027603054264,-0.00131982767832175,-0.000292698348438323,negative,14,150,1287,-492425.594053207,TRUE,canopy_height_900m_coef,3.2800291503779,Canopy Height Trend,N Drought Months
fire_frequency_scaled,-0.00426335884137158,0.00011529376416214,-0.00448933046677143,-0.00403738721597173,negative,14,150,1287,-492425.594053207,TRUE,canopy_height_900m_coef,3.2800291503779,Canopy Height Trend,Fire frequency
